Index,x,y,z,type,color,size,opacity
67486,-420.16748,-451.6742,-1606.8217,stars,#5FBD6B,0.01594003701603909,0.01594003701603909
67488,-393.41962,-423.0032,39.69199,stars,#82DFAB,0.04654626528045782,0.04654626528045782
67489,-659.52563,-709.15717,646.0289,stars,#B8F8CA,0.0901666604136651,0.0901666604136651
67500,-994.7478,-1071.4591,-3358.5786,stars,#E63746,0.0845729668765558,0.0845729668765558
67505,-675.9382,-728.7346,-652.6251,stars,#21EEE2,0.09811547565067912,0.09811547565067912
67516,-1803.7799,-1947.1183,-4915.8027,stars,#749BCF,0.09503945776634275,0.09503945776634275
67523,-1138.0645,-1229.4668,-1691.7911,stars,#EDDA5E,0.06360934093695012,0.06360934093695012
67526,-600.7096,-649.1986,398.0669,stars,#4C7167,0.07295047586391055,0.07295047586391055
67528,-1201.1407,-1298.2301,-2960.1465,stars,#E4A8BA,0.07194866901431367,0.07194866901431367
67534,-608.8146,-658.3434,-1015.86993,stars,#7CEDCD,0.07859685668938507,0.07859685668938507
67540,-1860.9563,-2012.5786,4903.881,stars,#3F1854,0.04201020826718847,0.04201020826718847
67548,-599.33075,-648.52094,-351.86157,stars,#9FE8F9,0.06202656244538119,0.06202656244538119
67553,-200.39586,-216.92035,131.58302,stars,#203BA9,0.025770044353791537,0.025770044353791537
67555,-1812.9355,-1962.581,221.61618,stars,#076A8C,0.07069913657580203,0.07069913657580203
67558,-267.7703,-289.9359,1064.2506,stars,#C27490,0.09295554460001587,0.09295554460001587
67564,-4179.8286,-4528.244,4011.2068,stars,#4E623F,0.04399868363034502,0.04399868363034502
67567,-352.1301,-381.67102,-13.8617,stars,#DD7C2B,0.06446991155954573,0.06446991155954573
67569,-1520.2119,-1648.1699,2079.5413,stars,#0CFACF,0.012427125540591345,0.012427125540591345
67579,-521.7549,-566.347,-1188.8229,stars,#DF51F3,0.06530000733303266,0.06530000733303266
67591,-445.78888,-484.8302,-1691.156,stars,#1D8BBE,0.010163444374771619,0.010163444374771619
67592,-1162.0184,-1264.0731,2233.1062,stars,#35C6A6,0.08430530051985519,0.08430530051985519
67593,-1372.6561,-1493.2345,-415.44308,stars,#3D6B4D,0.0731524810787766,0.0731524810787766
67596,-2653.0068,-2887.5264,49.49075,stars,#EE2C61,0.0545865019424571,0.0545865019424571
67598,-714.8741,-778.60077,-664.3312,stars,#AD3238,0.04208482662755679,0.04208482662755679
67599,-2412.771,-2628.0015,-6368.005,stars,#6954FF,0.08594123837580242,0.08594123837580242
67605,-1736.1012,-1892.4408,-2537.223,stars,#DDF35D,0.09215679397055428,0.09215679397055428
67607,-506.67633,-552.4136,-172.72713,stars,#E63D78,0.025500834377471963,0.025500834377471963
67611,-4491.299,-4899.2173,2474.9119,stars,#3F5A79,0.05929600665939789,0.05929600665939789
67621,-691.5385,-755.4894,-823.25916,stars,#142005,0.08868804644387696,0.08868804644387696
67636,-88.07033,-96.3783,-712.2461,stars,#A68B18,0.024158183155424333,0.024158183155424333
67658,-206.68677,-226.83214,-367.69394,stars,#567AEA,0.04712419636133944,0.04712419636133944
67659,-1820.4543,-1997.9933,1760.6229,stars,#354C1C,0.07612918817275326,0.07612918817275326
67665,-151.16908,-166.01657,-214.69211,stars,#132CD5,0.05299482994617414,0.05299482994617414
67666,-388.06445,-426.25485,1411.1964,stars,#46A6B5,0.047220538893671817,0.047220538893671817
67669,-684.819,-752.5045,-2382.5095,stars,#349698,0.061801004269919003,0.061801004269919003
67671,-1906.2037,-2094.9333,1841.4884,stars,#F77FE3,0.062376960906802385,0.062376960906802385
67672,-336.45132,-369.77493,533.3097,stars,#BB471A,0.07581036081523966,0.07581036081523966
67677,-2169.92,-2386.083,456.34183,stars,#685BFF,0.035409314772382045,0.035409314772382045
67681,-2143.797,-2359.8735,809.7963,stars,#C03EBD,0.07914392042339517,0.07914392042339517
67686,-1058.0344,-1165.6611,-98.14074,stars,#18E09D,0.021995793412729583,0.021995793412729583
67688,-1953.4956,-2153.3918,-2427.918,stars,#7FF5DE,0.03472973969218143,0.03472973969218143
67695,-955.4539,-1054.1472,1739.468,stars,#7064E9,0.09104092986112441,0.09104092986112441
67696,-327.8616,-361.76224,-7.29308,stars,#7AA0B3,0.025515543073554373,0.025515543073554373
67705,-2195.866,-2425.0103,-639.22424,stars,#4BAF11,0.023238477288976777,0.023238477288976777
67712,-811.132,-896.4691,1375.7917,stars,#3E8CE8,0.01965317229431144,0.01965317229431144
67715,-1981.978,-2190.8115,-2165.573,stars,#5DB175,0.07524648966494772,0.07524648966494772
67718,-148.79677,-164.50607,676.28845,stars,#BD960C,0.08168748546352576,0.08168748546352576
67720,-890.8768,-985.0717,65.61816,stars,#33E65A,0.06785035611572489,0.06785035611572489
67722,-129.31891,-143.03513,-636.78064,stars,#6FDD82,0.09134752528083318,0.09134752528083318
67726,-1916.5321,-2120.5615,428.04578,stars,#3B1536,0.06305371319680761,0.06305371319680761
67730,-532.1325,-588.8431,-31.32215,stars,#6C38CF,0.016402386104763658,0.016402386104763658
67735,-107.20462,-118.67685,976.10516,stars,#059116,0.0649591242791888,0.0649591242791888
67736,-179.4911,-198.71092,-572.5917,stars,#B3BB04,0.05188240610603521,0.05188240610603521
67737,-1489.5358,-1649.0532,396.82837,stars,#2B7DD3,0.024132651462255836,0.024132651462255836
67738,-216.52132,-239.71841,437.4286,stars,#502F11,0.018121825318905403,0.018121825318905403
67744,-758.0026,-839.624,490.78098,stars,#4D3F8A,0.08196350905809302,0.08196350905809302
67752,-1099.347,-1218.7689,-1346.763,stars,#A9142B,0.04599480227525242,0.04599480227525242
67753,-1165.911,-1292.8112,-2048.3064,stars,#937B9E,0.08077136293660549,0.08077136293660549
67756,-537.06134,-595.5889,162.80225,stars,#754889,0.08647002992323598,0.08647002992323598
67763,-280.6928,-311.52048,125.27042,stars,#06D829,0.04857587281004978,0.04857587281004978
67769,-343.1778,-381.00815,-584.5779,stars,#809788,0.06588267342244047,0.06588267342244047
67773,-1480.4391,-1645.1674,908.30756,stars,#37D31D,0.06420430872868972,0.06420430872868972
67786,-448.72372,-499.78738,-1410.7678,stars,#3577CC,0.0386059679643608,0.0386059679643608
67787,-348.00705,-387.639,-414.5947,stars,#10DC8A,0.03301112929382633,0.03301112929382633
67788,-1188.8369,-1324.3895,-524.1687,stars,#72DAE8,0.06662414553664127,0.06662414553664127
67799,-542.4784,-605.09906,-1597.26,stars,#96C626,0.024572075410485898,0.024572075410485898
67814,-571.3506,-638.44806,-224.67288,stars,#5B971E,0.053867199951209685,0.053867199951209685
67825,-290.2467,-324.60544,-8.86356,stars,#F59F58,0.07494863427246926,0.07494863427246926
67833,-1638.9382,-1833.8335,9490.407,stars,#D6E11A,0.0553117129127371,0.0553117129127371
67836,-2237.3853,-2505.22,-1175.781,stars,#C034EE,0.011657047253454294,0.011657047253454294
67838,-667.3348,-747.39874,370.792,stars,#2A1E51,0.030885466603644517,0.030885466603644517
67841,-1694.1725,-1897.6812,1172.5437,stars,#65447B,0.0903500260198885,0.0903500260198885
67843,-2113.711,-2367.9858,2779.9788,stars,#09BF7E,0.05125608115963691,0.05125608115963691
67852,-838.1084,-939.4814,1942.5029,stars,#046AEC,0.01875214891168156,0.01875214891168156
67854,-176.07295,-197.42972,-1084.2667,stars,#CE3CA2,0.06959177430310387,0.06959177430310387
67857,-649.45416,-728.4685,-711.4433,stars,#624220,0.04258670123476531,0.04258670123476531
67858,-931.71954,-1045.1752,3112.5334,stars,#747A37,0.021924756925519373,0.021924756925519373
67860,-1474.6343,-1654.5972,-1457.266,stars,#32A7A1,0.02592329159623246,0.02592329159623246
67861,-1088.8439,-1221.8274,-133.5638,stars,#B11A44,0.0344975982638792,0.0344975982638792
67863,-703.43085,-789.6681,-672.2735,stars,#2BA0DC,0.01770218173177482,0.01770218173177482
67872,-1065.3718,-1197.4978,-4275.6587,stars,#36C156,0.06133794131169284,0.06133794131169284
67874,-879.6636,-989.54767,-741.38043,stars,#E267B8,0.09020925485066224,0.09020925485066224
67881,-534.4659,-601.6194,341.3149,stars,#E85DFC,0.05035878362694131,0.05035878362694131
67886,-1014.8542,-1142.8444,-44.4741,stars,#43F7AF,0.08284005104262514,0.08284005104262514
67888,-773.6882,-871.3233,812.339,stars,#FBA2F5,0.07243903121362764,0.07243903121362764
67891,-2359.8242,-2658.0498,828.1524,stars,#09A3D5,0.06091152942455497,0.06091152942455497
67895,-2510.9338,-2829.493,-3346.1592,stars,#AC0031,0.0747678396175357,0.0747678396175357
67896,-1331.1647,-1500.138,886.99316,stars,#136345,0.07581836398043638,0.07581836398043638
67900,-1224.5204,-1380.6727,249.13895,stars,#E95462,0.014336029540771358,0.014336029540771358
67902,-960.4613,-1083.2477,314.44296,stars,#61B838,0.06643299389196308,0.06643299389196308
67904,-2485.8335,-2803.8525,799.2538,stars,#3B1AD0,0.05670522304115694,0.05670522304115694
67905,-1138.8887,-1284.6642,-747.9454,stars,#2745AC,0.025273602408434986,0.025273602408434986
67911,-563.5852,-636.1085,-562.8932,stars,#FBCB1D,0.04872574420233969,0.04872574420233969
67916,-501.5262,-566.3719,-342.8302,stars,#D5F605,0.07797454073988139,0.07797454073988139
67917,-1169.3342,-1320.5751,1925.0669,stars,#B84938,0.06196505866466268,0.06196505866466268
67920,-401.09525,-453.02182,-453.96057,stars,#57C359,0.011206094953508404,0.011206094953508404
67928,-178.49866,-201.74548,-17.88244,stars,#5871BE,0.09220006813540134,0.09220006813540134
67933,-1144.2076,-1294.4374,1070.6819,stars,#7323E3,0.09015797638268531,0.09015797638268531
67936,-968.7108,-1096.0767,-220.25935,stars,#159391,0.03755937995484085,0.03755937995484085
67937,-949.2775,-1074.1498,-1248.764,stars,#E5D744,0.03194411038973883,0.03194411038973883
67938,-464.25735,-525.3553,219.84166,stars,#6C5BBE,0.015123165401714843,0.015123165401714843
67940,-2190.5425,-2479.4583,2047.9474,stars,#0318A7,0.027878023304305652,0.027878023304305652
67947,-542.3895,-614.5366,1029.3003,stars,#32C6E7,0.037617550204743326,0.037617550204743326
67950,-848.317,-961.4729,465.964,stars,#A029B4,0.06795938405883432,0.06795938405883432
67951,-1463.9165,-1659.229,-3613.657,stars,#88CE82,0.010571629126507954,0.010571629126507954
67954,-640.3663,-726.0874,84.59526,stars,#BF5DD6,0.054830634411935475,0.054830634411935475
67956,-2157.4165,-2447.8928,2119.8237,stars,#D76C70,0.04910613425830484,0.04910613425830484
67957,-677.21356,-768.4245,195.54897,stars,#17A10B,0.07707445007759568,0.07707445007759568
67969,-304.54666,-345.96252,-475.5407,stars,#57814C,0.04178723732797057,0.04178723732797057
67970,-3161.0212,-3591.8274,2451.8962,stars,#C1300E,0.013869454307140466,0.013869454307140466
67995,-1241.3892,-1414.5468,-2990.672,stars,#9DC03B,0.05924890472501748,0.05924890472501748
67997,-630.42255,-718.49786,754.92426,stars,#6A03DE,0.09156854151059268,0.09156854151059268
67998,-2850.6921,-3249.1875,620.79083,stars,#EDF89B,0.03969259713425168,0.03969259713425168
68004,-1712.3341,-1953.0363,1720.0109,stars,#2FEC05,0.06638482012507581,0.06638482012507581
68008,-1122.3176,-1281.1567,-34.90642,stars,#EC13CB,0.029317725316188793,0.029317725316188793
68010,-1152.3032,-1315.5698,-310.41302,stars,#E9FFF0,0.07388594847032434,0.07388594847032434
68011,-827.53613,-945.19183,-63.34975,stars,#A9ADAC,0.09660025612392847,0.09660025612392847
68015,-3097.4158,-3539.6394,-877.6205,stars,#75F85F,0.07408054561006372,0.07408054561006372
68021,-506.03262,-579.31256,-3527.2097,stars,#416C23,0.010405933381321498,0.010405933381321498
68024,-374.11343,-428.34085,-1452.7067,stars,#4BB2BC,0.037257736120556106,0.037257736120556106
68025,-436.0456,-499.32538,904.07404,stars,#9548A2,0.062107817323912726,0.062107817323912726
68026,-205.232,-235.06036,205.09245,stars,#DF701E,0.028323810354566464,0.028323810354566464
68027,-620.9063,-711.14197,-347.6506,stars,#437155,0.09268626345610773,0.09268626345610773
68031,-931.8202,-1068.1053,-177.98108,stars,#45D916,0.013581776122428444,0.013581776122428444
68032,-402.042,-460.84747,265.38034,stars,#0DB4B5,0.03893334713700644,0.03893334713700644
68035,-797.64844,-914.8055,-1731.0637,stars,#56651F,0.01611308574438688,0.01611308574438688
68037,-526.4486,-603.8643,-1153.6044,stars,#ACAE48,0.040214894780857185,0.040214894780857185
68044,-567.9815,-652.1033,-330.9037,stars,#6E6F27,0.046046518695796956,0.046046518695796956
68051,-412.8181,-474.38544,-473.85822,stars,#137AE6,0.0635004242854384,0.0635004242854384
68056,-218.74985,-251.40894,-371.07385,stars,#7CFC3A,0.05185075412786432,0.05185075412786432
68057,-2734.0935,-3143.2385,-3863.6565,stars,#5E8E4D,0.0896492707946598,0.0896492707946598
68066,-2655.4626,-3056.5662,-3581.103,stars,#D79045,0.02240441471792603,0.02240441471792603
68070,-941.84644,-1084.6066,344.07578,stars,#283633,0.010785925555292175,0.010785925555292175
68071,-200.67097,-231.1123,-663.83014,stars,#22F435,0.07079141819751181,0.07079141819751181
68074,-939.2628,-1082.1481,-926.73193,stars,#ECB9B2,0.09671033888655634,0.09671033888655634
68077,-633.9388,-730.59076,-549.24915,stars,#E22279,0.09125278410293372,0.09125278410293372
68079,-3662.9053,-4222.148,-3469.7456,stars,#705AB1,0.03440107648960616,0.03440107648960616
68080,-364.6774,-420.47235,-1342.6991,stars,#97D9D4,0.010439172361494576,0.010439172361494576
68083,-3928.2275,-4532.013,-2021.774,stars,#6D973A,0.03312655790784076,0.03312655790784076
68084,-875.45,-1010.22845,-2553.0474,stars,#C48E7F,0.045909626663396624,0.045909626663396624
68086,-190.28984,-219.5917,219.51341,stars,#8B20FE,0.0936678380365471,0.0936678380365471
68089,-262.6693,-303.30603,121.09632,stars,#B88975,0.08337912718984096,0.08337912718984096
68093,-1345.2102,-1553.9811,-2020.044,stars,#1FF2F8,0.03323838148755157,0.03323838148755157
68104,-1855.0022,-2145.8533,-6902.6064,stars,#D0019E,0.047059625139017194,0.047059625139017194
68105,-597.8602,-691.73663,-894.0477,stars,#A3643A,0.052466130554222654,0.052466130554222654
68109,-1513.2173,-1751.9646,2382.897,stars,#E55E22,0.010427907735489475,0.010427907735489475
68117,-1801.4121,-2087.5525,-3410.8252,stars,#9EEE26,0.042907116378290054,0.042907116378290054
68118,-2081.379,-2412.1008,5070.1147,stars,#E75556,0.0629696387409134,0.0629696387409134
68120,-778.38464,-902.26984,-1317.1595,stars,#048797,0.027271724854864392,0.027271724854864392
68121,-1443.0924,-1672.9484,3451.8533,stars,#64C7A5,0.021589905911452337,0.021589905911452337
68128,-1370.4475,-1589.5266,-214.78806,stars,#8C84FC,0.05597965490616893,0.05597965490616893
68130,-3336.0327,-3871.0298,2772.7358,stars,#8E781B,0.06924962828265833,0.06924962828265833
68141,-1992.6221,-2314.645,937.64856,stars,#ADC558,0.06977619316159728,0.06977619316159728
68143,-5135.738,-5968.5107,34.6474,stars,#A391B8,0.06499488501059696,0.06499488501059696
68144,-345.79993,-401.9529,-1810.7568,stars,#7610ED,0.07976127518351556,0.07976127518351556
68147,-845.4025,-983.1094,-178.9202,stars,#921B70,0.07396005673992605,0.07396005673992605
68153,-357.04575,-415.3986,1610.0543,stars,#1E748E,0.05423197343143733,0.05423197343143733
68162,-537.4752,-625.83887,790.9264,stars,#C0A8B1,0.06420864275288717,0.06420864275288717
68163,-186.35574,-216.99718,1000.4982,stars,#CD02E1,0.08808202148647905,0.08808202148647905
68174,-257.045,-299.8443,-460.6763,stars,#0E6586,0.010449395545078595,0.010449395545078595
68175,-1152.4138,-1344.3306,-806.09265,stars,#2E6F3F,0.021322765241383775,0.021322765241383775
68186,-560.38654,-654.3159,-78.43822,stars,#C3F702,0.08461662316066716,0.08461662316066716
68191,-4932.582,-5761.1704,866.1509,stars,#9C0FD3,0.015394620685850943,0.015394620685850943
68192,-1246.9777,-1456.5823,-758.0665,stars,#C62E06,0.06046259343758388,0.06046259343758388
68198,-1566.7747,-1831.3468,564.1142,stars,#AA8525,0.06225364169156991,0.06225364169156991
68201,-2468.9998,-2887.9004,-4913.535,stars,#78580F,0.06817562067415593,0.06817562067415593
68202,-1227.1354,-1435.36,-879.86176,stars,#C39CC7,0.014992884053155301,0.014992884053155301
68204,-2314.3872,-2707.4001,8931.362,stars,#75BBE0,0.07607125658922735,0.07607125658922735
68208,-382.8458,-448.11954,240.41074,stars,#B5B97D,0.03442230250803823,0.03442230250803823
68210,-1145.692,-1341.4817,-4497.2866,stars,#23B38F,0.010317388406761812,0.010317388406761812
68213,-1313.9164,-1539.6628,28.56953,stars,#4AC884,0.03156907560824929,0.03156907560824929
68233,-208.16096,-244.45338,162.47017,stars,#38EF4B,0.08420053797022282,0.08420053797022282
68234,-1484.5771,-1743.8844,-7343.4663,stars,#116869,0.037129074824080094,0.037129074824080094
68237,-2410.9177,-2833.1199,-853.71204,stars,#A3A455,0.048835190448151725,0.048835190448151725
68249,-173.29062,-203.84935,1900.6469,stars,#DA97C0,0.07265706605757136,0.07265706605757136
68250,-446.9414,-525.77545,-763.05316,stars,#541FBA,0.03008661010517872,0.03008661010517872
68255,-132.44456,-155.8786,-1002.89404,stars,#F3BACE,0.08059263024484765,0.08059263024484765
68284,-300.94336,-355.25137,-12.94308,stars,#457B16,0.028235485360157873,0.028235485360157873
68285,-841.95056,-993.92035,-728.6345,stars,#659D6A,0.01222003930278602,0.01222003930278602
68286,-821.06036,-969.3573,-1096.0826,stars,#0267A6,0.06441704557345863,0.06441704557345863
68288,-579.8535,-684.7214,-71.33396,stars,#20C7AD,0.07145295112388703,0.07145295112388703
68293,-1727.1973,-2040.799,724.7682,stars,#972AC5,0.022939132395603218,0.022939132395603218
68298,-1698.0693,-2007.9434,-3165.4082,stars,#62BDF7,0.06610492438330352,0.06610492438330352
68302,-356.57126,-421.77365,-1448.6776,stars,#C169D3,0.0348523353979125,0.0348523353979125
68305,-674.33746,-797.971,828.4251,stars,#B2F198,0.014262148973076979,0.014262148973076979
68307,-1057.1261,-1251.4343,-61.99497,stars,#0EEF90,0.017243582237083905,0.017243582237083905
68309,-163.65125,-193.84937,7.81926,stars,#F40689,0.07908062353274609,0.07908062353274609
68311,-2755.7634,-3264.3213,3311.854,stars,#4FFFC1,0.09188466251032824,0.09188466251032824
68321,-734.17017,-870.3355,1367.3425,stars,#7FE8D3,0.0393245309593707,0.0393245309593707
68322,-343.45297,-407.2209,-35.54741,stars,#B81A8E,0.08596408293293899,0.08596408293293899
68324,-2902.565,-3442.0254,-3624.9124,stars,#452FF8,0.03260279389625545,0.03260279389625545
68326,-842.3293,-999.0123,-1477.4187,stars,#A8F813,0.0522145467022079,0.0522145467022079
68328,-39.6982,-47.07934,-8.35068,stars,#96E363,0.016785552462283686,0.016785552462283686
68330,-568.5202,-674.3908,1667.9226,stars,#C5CDB8,0.04682611739325537,0.04682611739325537
68333,-865.275,-1026.7374,1423.64,stars,#94DA71,0.07348876100620863,0.07348876100620863
68345,-633.7726,-753.4083,57.31368,stars,#908C80,0.044402671884523987,0.044402671884523987
68353,-2679.1738,-3187.7886,4154.7695,stars,#610F3C,0.02583459429720763,0.02583459429720763
68360,-453.70047,-540.4226,-409.1481,stars,#D00BF2,0.0569897329893816,0.0569897329893816
68364,-198.9083,-237.13045,268.9013,stars,#FA6254,0.07105173578926056,0.07105173578926056
68368,-267.8821,-319.49246,532.859,stars,#5EE047,0.059137276294643965,0.059137276294643965
68374,-462.24606,-551.5802,409.09375,stars,#756FC4,0.013952995084335503,0.013952995084335503
68376,-1089.7477,-1300.5216,-3216.2458,stars,#55256A,0.05524767011959715,0.05524767011959715
68381,-748.8024,-894.1552,-814.38104,stars,#23C421,0.09172976729768581,0.09172976729768581
68388,-189.0678,-226.02751,-1144.7126,stars,#73C002,0.01838526152272802,0.01838526152272802
68390,-482.64798,-577.1827,223.66188,stars,#05D0CB,0.08198693601688244,0.08198693601688244
68394,-1866.7509,-2233.313,-2379.2073,stars,#A16C73,0.025360737530557148,0.025360737530557148
